Trial,Bandit,Reward,Cumulative_Reward,Cumulative_Regret,Algorithm
491,3,3.4012,1940.4127,23.5873,ThompsonSampling
492,3,3.9336,1944.3463,23.6537,ThompsonSampling
493,3,2.8706,1947.2168,24.7832,ThompsonSampling
494,3,4.3002,1951.5171,24.4829,ThompsonSampling
495,3,4.7575,1956.2745,23.7255,ThompsonSampling
496,3,4.8594,1961.1339,22.8661,ThompsonSampling
497,3,4.9947,1966.1287,21.8713,ThompsonSampling
498,3,2.0438,1968.1725,23.8275,ThompsonSampling
499,3,5.3966,1973.5691,22.4309,ThompsonSampling
500,3,5.3145,1978.8836,21.1164,ThompsonSampling
501,3,3.5978,1982.4814,21.5186,ThompsonSampling
502,3,2.5730,1985.0544,22.9456,ThompsonSampling
503,3,4.3392,1989.3936,22.6064,ThompsonSampling
504,3,2.5211,1991.9147,24.0853,ThompsonSampling
505,3,4.3775,1996.2922,23.7078,ThompsonSampling
506,3,3.6273,1999.9195,24.0805,ThompsonSampling
507,3,3.9298,2003.8494,24.1506,ThompsonSampling
508,3,4.2622,2008.1116,23.8884,ThompsonSampling
509,3,1.5874,2009.6990,26.3010,ThompsonSampling
510,3,4.2582,2013.9571,26.0429,ThompsonSampling
511,3,4.3633,2018.3204,25.6796,ThompsonSampling
512,3,4.4683,2022.7887,25.2113,ThompsonSampling
513,3,1.4676,2024.2563,27.7437,ThompsonSampling
514,3,3.5918,2027.8481,28.1519,ThompsonSampling
515,3,4.3235,2032.1715,27.8285,ThompsonSampling
516,3,4.3237,2036.4953,27.5047,ThompsonSampling
517,3,2.4373,2038.9326,29.0674,ThompsonSampling
518,3,2.1543,2041.0869,30.9131,ThompsonSampling
519,3,3.1589,2044.2457,31.7543,ThompsonSampling
520,3,3.9615,2048.2072,31.7928,ThompsonSampling
521,3,2.8417,2051.0489,32.9511,ThompsonSampling
522,3,4.8295,2055.8784,32.1216,ThompsonSampling
523,3,3.3272,2059.2057,32.7943,ThompsonSampling
524,3,3.7587,2062.9644,33.0356,ThompsonSampling
525,3,3.8161,2066.7805,33.2195,ThompsonSampling
526,3,4.1556,2070.9361,33.0639,ThompsonSampling
527,3,3.8504,2074.7865,33.2135,ThompsonSampling
528,3,3.8883,2078.6747,33.3253,ThompsonSampling
529,3,4.4586,2083.1333,32.8667,ThompsonSampling
530,3,3.3915,2086.5249,33.4751,ThompsonSampling
531,3,1.8353,2088.3602,35.6398,ThompsonSampling
532,3,5.1449,2093.5051,34.4949,ThompsonSampling
533,3,4.4015,2097.9066,34.0934,ThompsonSampling
534,3,4.1690,2102.0756,33.9244,ThompsonSampling
535,3,4.1228,2106.1984,33.8016,ThompsonSampling
536,3,3.4343,2109.6327,34.3673,ThompsonSampling
537,3,5.2758,2114.9085,33.0915,ThompsonSampling
538,3,2.8461,2117.7546,34.2454,ThompsonSampling
539,3,6.6129,2124.3676,31.6324,ThompsonSampling
540,3,5.5091,2129.8766,30.1234,ThompsonSampling
541,3,3.9900,2133.8666,30.1334,ThompsonSampling
542,3,5.0985,2138.9651,29.0349,ThompsonSampling
543,2,3.7977,2142.7628,29.2372,ThompsonSampling
544,3,4.1043,2146.8672,29.1328,ThompsonSampling
545,3,4.2223,2151.0895,28.9105,ThompsonSampling
546,3,4.8278,2155.9173,28.0827,ThompsonSampling
547,3,4.3394,2160.2567,27.7433,ThompsonSampling
548,3,3.9765,2164.2332,27.7668,ThompsonSampling
549,3,5.2395,2169.4727,26.5273,ThompsonSampling
550,3,5.6621,2175.1348,24.8652,ThompsonSampling
551,3,5.6730,2180.8078,23.1922,ThompsonSampling
552,3,3.3772,2184.1850,23.8150,ThompsonSampling
553,3,5.9279,2190.1129,21.8871,ThompsonSampling
554,3,4.1381,2194.2510,21.7490,ThompsonSampling
555,3,3.2207,2197.4717,22.5283,ThompsonSampling
556,3,5.4114,2202.8831,21.1169,ThompsonSampling
557,3,3.8554,2206.7385,21.2615,ThompsonSampling
558,3,6.8310,2213.5695,18.4305,ThompsonSampling
559,3,2.3587,2215.9282,20.0718,ThompsonSampling
560,3,2.4925,2218.4208,21.5792,ThompsonSampling
561,3,3.2392,2221.6599,22.3401,ThompsonSampling
562,3,1.5714,2223.2313,24.7687,ThompsonSampling
563,3,2.3877,2225.6190,26.3810,ThompsonSampling
564,3,3.5091,2229.1281,26.8719,ThompsonSampling
565,3,4.3742,2233.5023,26.4977,ThompsonSampling
566,3,4.7911,2238.2934,25.7066,ThompsonSampling
567,3,5.4976,2243.7911,24.2089,ThompsonSampling
568,3,2.6710,2246.4621,25.5379,ThompsonSampling
569,3,5.4128,2251.8749,24.1251,ThompsonSampling
570,3,4.0969,2255.9718,24.0282,ThompsonSampling
571,3,5.3428,2261.3146,22.6854,ThompsonSampling
572,3,4.0249,2265.3395,22.6605,ThompsonSampling
573,3,5.6941,2271.0336,20.9664,ThompsonSampling
574,3,5.0981,2276.1317,19.8683,ThompsonSampling
575,3,4.3417,2280.4734,19.5266,ThompsonSampling
576,3,3.3634,2283.8368,20.1632,ThompsonSampling
577,3,4.1123,2287.9491,20.0509,ThompsonSampling
578,3,2.9892,2290.9383,21.0617,ThompsonSampling
579,3,5.6338,2296.5721,19.4279,ThompsonSampling
580,3,5.8030,2302.3751,17.6249,ThompsonSampling
581,3,4.5828,2306.9578,17.0422,ThompsonSampling
582,3,4.3944,2311.3523,16.6477,ThompsonSampling
583,3,3.5159,2314.8682,17.1318,ThompsonSampling
584,3,5.3075,2320.1756,15.8244,ThompsonSampling
585,3,4.6463,2324.8219,15.1781,ThompsonSampling
586,3,5.6734,2330.4953,13.5047,ThompsonSampling
587,3,4.5966,2335.0919,12.9081,ThompsonSampling
588,3,3.5660,2338.6579,13.3421,ThompsonSampling
589,3,2.9714,2341.6293,14.3707,ThompsonSampling
590,3,4.1407,2345.7700,14.2300,ThompsonSampling
591,3,3.2223,2348.9923,15.0077,ThompsonSampling
592,3,3.8173,2352.8097,15.1903,ThompsonSampling
593,3,5.6098,2358.4194,13.5806,ThompsonSampling
594,3,1.7053,2360.1247,15.8753,ThompsonSampling
595,3,3.7491,2363.8738,16.1262,ThompsonSampling
596,3,4.1548,2368.0286,15.9714,ThompsonSampling
597,3,3.6708,2371.6994,16.3006,ThompsonSampling
598,3,5.1424,2376.8418,15.1582,ThompsonSampling
599,3,5.1429,2381.9847,14.0153,ThompsonSampling
600,3,2.9424,2384.9270,15.0730,ThompsonSampling
601,3,3.8300,2388.7570,15.2430,ThompsonSampling
602,3,3.7019,2392.4589,15.5411,ThompsonSampling
603,3,6.4857,2398.9446,13.0554,ThompsonSampling
604,3,5.2535,2404.1981,11.8019,ThompsonSampling
605,3,6.4134,2410.6115,9.3885,ThompsonSampling
606,3,2.7979,2413.4095,10.5905,ThompsonSampling
607,3,2.9904,2416.3999,11.6001,ThompsonSampling
608,3,3.4334,2419.8333,12.1667,ThompsonSampling
609,3,3.9571,2423.7904,12.2096,ThompsonSampling
610,3,4.1760,2427.9664,12.0336,ThompsonSampling
611,3,4.6943,2432.6607,11.3393,ThompsonSampling
612,3,5.1230,2437.7837,10.2163,ThompsonSampling
613,3,3.0146,2440.7983,11.2017,ThompsonSampling
614,3,2.9539,2443.7522,12.2478,ThompsonSampling
615,3,4.2972,2448.0494,11.9506,ThompsonSampling
616,3,4.1877,2452.2371,11.7629,ThompsonSampling
617,3,2.8448,2455.0819,12.9181,ThompsonSampling
618,3,3.7511,2458.8330,13.1670,ThompsonSampling
619,3,3.0419,2461.8749,14.1251,ThompsonSampling
620,3,3.7328,2465.6077,14.3923,ThompsonSampling
621,3,2.9264,2468.5341,15.4659,ThompsonSampling
622,3,4.2521,2472.7862,15.2138,ThompsonSampling
623,3,4.0976,2476.8838,15.1162,ThompsonSampling
624,3,5.5313,2482.4151,13.5849,ThompsonSampling
625,3,5.5586,2487.9737,12.0263,ThompsonSampling
626,3,5.2269,2493.2006,10.7994,ThompsonSampling
627,3,4.7400,2497.9406,10.0594,ThompsonSampling
628,3,4.8655,2502.8061,9.1939,ThompsonSampling
629,3,4.2411,2507.0472,8.9528,ThompsonSampling
630,3,4.2537,2511.3008,8.6992,ThompsonSampling
631,3,4.3663,2515.6672,8.3328,ThompsonSampling
632,3,4.0644,2519.7316,8.2684,ThompsonSampling
633,3,4.6615,2524.3931,7.6069,ThompsonSampling
634,3,3.4844,2527.8775,8.1225,ThompsonSampling
635,3,2.8779,2530.7554,9.2446,ThompsonSampling
636,3,2.7258,2533.4812,10.5188,ThompsonSampling
637,3,4.2424,2537.7236,10.2764,ThompsonSampling
638,3,4.1065,2541.8301,10.1699,ThompsonSampling
639,3,1.7299,2543.5600,12.4400,ThompsonSampling
640,3,5.0371,2548.5970,11.4030,ThompsonSampling
641,3,4.3003,2552.8974,11.1026,ThompsonSampling
642,3,4.3636,2557.2609,10.7391,ThompsonSampling
643,3,4.9996,2562.2605,9.7395,ThompsonSampling
644,3,5.9609,2568.2215,7.7785,ThompsonSampling
645,3,3.5414,2571.7628,8.2372,ThompsonSampling
646,3,3.5852,2575.3481,8.6519,ThompsonSampling
647,3,4.1876,2579.5356,8.4644,ThompsonSampling
648,3,4.5650,2584.1007,7.8993,ThompsonSampling
649,3,1.1659,2585.2666,10.7334,ThompsonSampling
650,2,2.3315,2587.5981,12.4019,ThompsonSampling
651,3,3.6089,2591.2069,12.7931,ThompsonSampling
652,3,4.6550,2595.8619,12.1381,ThompsonSampling
653,3,4.2749,2600.1368,11.8632,ThompsonSampling
654,3,3.8124,2603.9492,12.0508,ThompsonSampling
655,3,4.1135,2608.0628,11.9372,ThompsonSampling
656,3,3.3941,2611.4569,12.5431,ThompsonSampling
657,3,4.1600,2615.6169,12.3831,ThompsonSampling
658,3,1.8201,2617.4370,14.5630,ThompsonSampling
659,3,5.1083,2622.5453,13.4547,ThompsonSampling
660,3,4.0692,2626.6145,13.3855,ThompsonSampling
661,3,3.5927,2630.2071,13.7929,ThompsonSampling
662,3,4.0669,2634.2741,13.7259,ThompsonSampling
663,3,2.3169,2636.5909,15.4091,ThompsonSampling
664,3,5.3234,2641.9144,14.0856,ThompsonSampling
665,3,4.1018,2646.0162,13.9838,ThompsonSampling
666,3,3.3136,2649.3298,14.6702,ThompsonSampling
667,3,3.2360,2652.5658,15.4342,ThompsonSampling
668,3,5.6240,2658.1898,13.8102,ThompsonSampling
669,3,3.9910,2662.1808,13.8192,ThompsonSampling
670,3,3.6641,2665.8449,14.1551,ThompsonSampling
671,3,4.9257,2670.7706,13.2294,ThompsonSampling
672,3,5.4379,2676.2085,11.7915,ThompsonSampling
673,3,2.0777,2678.2862,13.7138,ThompsonSampling
674,3,4.4722,2682.7584,13.2416,ThompsonSampling
675,3,3.9764,2686.7348,13.2652,ThompsonSampling
676,3,2.7040,2689.4389,14.5611,ThompsonSampling
677,3,5.1679,2694.6067,13.3933,ThompsonSampling
678,3,2.5015,2697.1082,14.8918,ThompsonSampling
679,3,3.4961,2700.6043,15.3957,ThompsonSampling
680,3,4.1650,2704.7693,15.2307,ThompsonSampling
681,3,5.2516,2710.0208,13.9792,ThompsonSampling
682,3,4.8696,2714.8904,13.1096,ThompsonSampling
683,3,5.4198,2720.3102,11.6898,ThompsonSampling
684,3,5.0157,2725.3260,10.6740,ThompsonSampling
685,3,4.3423,2729.6683,10.3317,ThompsonSampling
686,3,2.8620,2732.5303,11.4697,ThompsonSampling
687,3,3.3991,2735.9294,12.0706,ThompsonSampling
688,3,2.7479,2738.6773,13.3227,ThompsonSampling
689,3,3.7093,2742.3866,13.6134,ThompsonSampling
690,3,4.2197,2746.6063,13.3937,ThompsonSampling
691,3,3.3678,2749.9740,14.0260,ThompsonSampling
692,3,5.7577,2755.7317,12.2683,ThompsonSampling
693,3,3.4712,2759.2029,12.7971,ThompsonSampling
694,3,2.0032,2761.2062,14.7938,ThompsonSampling
695,3,4.1946,2765.4008,14.5992,ThompsonSampling
696,3,3.5481,2768.9489,15.0511,ThompsonSampling
697,3,3.3431,2772.2920,15.7080,ThompsonSampling
698,3,2.7691,2775.0611,16.9389,ThompsonSampling
699,3,3.6655,2778.7266,17.2734,ThompsonSampling
700,3,4.5773,2783.3039,16.6961,ThompsonSampling
701,3,5.4821,2788.7860,15.2140,ThompsonSampling
702,3,5.4373,2794.2232,13.7768,ThompsonSampling
703,3,3.4995,2797.7227,14.2773,ThompsonSampling
704,3,4.6308,2802.3536,13.6464,ThompsonSampling
705,3,3.1429,2805.4964,14.5036,ThompsonSampling
706,3,4.4150,2809.9114,14.0886,ThompsonSampling
707,3,4.7169,2814.6283,13.3717,ThompsonSampling
708,3,5.1390,2819.7673,12.2327,ThompsonSampling
709,3,4.7078,2824.4751,11.5249,ThompsonSampling
710,3,4.5303,2829.0053,10.9947,ThompsonSampling
711,3,2.4628,2831.4681,12.5319,ThompsonSampling
712,3,2.6504,2834.1186,13.8814,ThompsonSampling
713,3,3.7078,2837.8263,14.1737,ThompsonSampling
714,3,2.1387,2839.9650,16.0350,ThompsonSampling
715,3,6.8217,2846.7866,13.2134,ThompsonSampling
716,3,4.1171,2850.9037,13.0963,ThompsonSampling
717,3,2.7769,2853.6806,14.3194,ThompsonSampling
718,3,5.3604,2859.0410,12.9590,ThompsonSampling
719,3,5.9601,2865.0011,10.9989,ThompsonSampling
720,3,3.0845,2868.0856,11.9144,ThompsonSampling
721,3,5.3908,2873.4764,10.5236,ThompsonSampling
722,3,3.8708,2877.3472,10.6528,ThompsonSampling
723,3,3.2302,2880.5775,11.4225,ThompsonSampling
724,3,3.8733,2884.4507,11.5493,ThompsonSampling
725,3,3.4561,2887.9068,12.0932,ThompsonSampling
726,3,2.5789,2890.4857,13.5143,ThompsonSampling
727,3,4.9764,2895.4621,12.5379,ThompsonSampling
728,3,2.6855,2898.1476,13.8524,ThompsonSampling
729,3,4.2805,2902.4281,13.5719,ThompsonSampling
730,3,3.1190,2905.5471,14.4529,ThompsonSampling
731,3,4.7212,2910.2683,13.7317,ThompsonSampling
732,3,2.8433,2913.1116,14.8884,ThompsonSampling
733,3,5.1064,2918.2179,13.7821,ThompsonSampling
734,3,2.6617,2920.8796,15.1204,ThompsonSampling
735,3,5.3111,2926.1907,13.8093,ThompsonSampling
736,3,4.1002,2930.2909,13.7091,ThompsonSampling
737,3,5.3656,2935.6565,12.3435,ThompsonSampling
738,3,5.1332,2940.7897,11.2103,ThompsonSampling
739,3,4.7819,2945.5716,10.4284,ThompsonSampling
740,3,3.7587,2949.3304,10.6696,ThompsonSampling
741,3,3.0255,2952.3559,11.6441,ThompsonSampling
742,3,5.4796,2957.8355,10.1645,ThompsonSampling
743,3,3.7247,2961.5602,10.4398,ThompsonSampling
744,3,4.6535,2966.2137,9.7863,ThompsonSampling
745,3,3.0152,2969.2289,10.7711,ThompsonSampling
746,3,5.2016,2974.4305,9.5695,ThompsonSampling
747,3,5.4437,2979.8742,8.1258,ThompsonSampling
748,3,3.7992,2983.6735,8.3265,ThompsonSampling
749,3,4.5029,2988.1764,7.8236,ThompsonSampling
750,3,4.0388,2992.2151,7.7849,ThompsonSampling
751,3,4.1756,2996.3907,7.6093,ThompsonSampling
752,3,4.4212,3000.8119,7.1881,ThompsonSampling
753,3,3.3024,3004.1143,7.8857,ThompsonSampling
754,3,3.7090,3007.8233,8.1767,ThompsonSampling
755,3,4.1133,3011.9366,8.0634,ThompsonSampling
756,3,3.8041,3015.7407,8.2593,ThompsonSampling
757,3,4.3627,3020.1035,7.8965,ThompsonSampling
758,3,4.6701,3024.7735,7.2265,ThompsonSampling
759,3,5.2639,3030.0375,5.9625,ThompsonSampling
760,3,4.6738,3034.7113,5.2887,ThompsonSampling
761,3,4.7963,3039.5075,4.4925,ThompsonSampling
762,3,3.6715,3043.1790,4.8210,ThompsonSampling
763,3,3.9061,3047.0852,4.9148,ThompsonSampling
764,3,2.8527,3049.9378,6.0622,ThompsonSampling
765,3,3.5073,3053.4452,6.5548,ThompsonSampling
766,3,3.9414,3057.3866,6.6134,ThompsonSampling
767,3,4.2497,3061.6363,6.3637,ThompsonSampling
768,3,4.6743,3066.3106,5.6894,ThompsonSampling
769,3,2.8289,3069.1395,6.8605,ThompsonSampling
770,3,4.4595,3073.5990,6.4010,ThompsonSampling
771,3,2.9590,3076.5580,7.4420,ThompsonSampling
772,3,4.8326,3081.3906,6.6094,ThompsonSampling
773,3,3.7830,3085.1736,6.8264,ThompsonSampling
774,3,4.0116,3089.1852,6.8148,ThompsonSampling
775,3,4.2781,3093.4633,6.5367,ThompsonSampling
776,3,3.1143,3096.5776,7.4224,ThompsonSampling
777,3,2.7043,3099.2819,8.7181,ThompsonSampling
778,3,3.0468,3102.3287,9.6713,ThompsonSampling
779,3,5.6874,3108.0161,7.9839,ThompsonSampling
780,3,5.7434,3113.7595,6.2405,ThompsonSampling
781,3,3.9300,3117.6894,6.3106,ThompsonSampling
782,3,4.8986,3122.5881,5.4119,ThompsonSampling
783,3,4.6755,3127.2636,4.7364,ThompsonSampling
784,3,3.6202,3130.8837,5.1163,ThompsonSampling
785,3,3.4748,3134.3585,5.6415,ThompsonSampling
786,3,3.9287,3138.2872,5.7128,ThompsonSampling
787,3,4.3973,3142.6845,5.3155,ThompsonSampling
788,3,3.8008,3146.4853,5.5147,ThompsonSampling
789,3,4.1687,3150.6540,5.3460,ThompsonSampling
790,3,5.4993,3156.1533,3.8467,ThompsonSampling
791,3,2.6236,3158.7769,5.2231,ThompsonSampling
792,3,4.9588,3163.7357,4.2643,ThompsonSampling
793,3,3.6522,3167.3878,4.6122,ThompsonSampling
794,3,5.8386,3173.2264,2.7736,ThompsonSampling
795,3,2.6272,3175.8536,4.1464,ThompsonSampling
796,3,3.2983,3179.1520,4.8480,ThompsonSampling
797,3,2.7404,3181.8924,6.1076,ThompsonSampling
798,3,3.3558,3185.2482,6.7518,ThompsonSampling
799,3,2.7005,3187.9487,8.0513,ThompsonSampling
800,3,2.8644,3190.8131,9.1869,ThompsonSampling
801,3,3.7685,3194.5816,9.4184,ThompsonSampling
802,3,5.0134,3199.5950,8.4050,ThompsonSampling
803,3,2.9488,3202.5438,9.4562,ThompsonSampling
804,3,5.4030,3207.9468,8.0532,ThompsonSampling
805,3,4.3177,3212.2645,7.7355,ThompsonSampling
806,3,3.4417,3215.7062,8.2938,ThompsonSampling
807,3,3.7391,3219.4452,8.5548,ThompsonSampling
808,3,4.9795,3224.4247,7.5753,ThompsonSampling
809,3,5.1768,3229.6015,6.3985,ThompsonSampling
810,3,3.8224,3233.4238,6.5762,ThompsonSampling
811,3,3.8139,3237.2378,6.7622,ThompsonSampling
812,3,4.2848,3241.5226,6.4774,ThompsonSampling
813,3,3.1315,3244.6541,7.3459,ThompsonSampling
814,3,4.3436,3248.9977,7.0023,ThompsonSampling
815,3,4.7299,3253.7276,6.2724,ThompsonSampling
816,3,4.8308,3258.5584,5.4416,ThompsonSampling
817,3,2.2193,3260.7777,7.2223,ThompsonSampling
818,3,5.6642,3266.4419,5.5581,ThompsonSampling
819,3,5.1714,3271.6133,4.3867,ThompsonSampling
820,3,3.3429,3274.9562,5.0438,ThompsonSampling
821,3,3.6032,3278.5594,5.4406,ThompsonSampling
822,3,5.0893,3283.6487,4.3513,ThompsonSampling
823,3,2.8623,3286.5110,5.4890,ThompsonSampling
824,3,4.1909,3290.7020,5.2980,ThompsonSampling
825,3,4.0232,3294.7252,5.2748,ThompsonSampling
826,3,3.6947,3298.4199,5.5801,ThompsonSampling
827,3,4.0169,3302.4368,5.5632,ThompsonSampling
828,3,3.9849,3306.4217,5.5783,ThompsonSampling
829,3,4.4416,3310.8633,5.1367,ThompsonSampling
830,3,3.8173,3314.6806,5.3194,ThompsonSampling
831,3,3.3815,3318.0621,5.9379,ThompsonSampling
832,3,5.9565,3324.0186,3.9814,ThompsonSampling
833,3,3.1995,3327.2181,4.7819,ThompsonSampling
834,3,4.6333,3331.8514,4.1486,ThompsonSampling
835,3,3.6035,3335.4549,4.5451,ThompsonSampling
836,3,4.4811,3339.9360,4.0640,ThompsonSampling
837,3,3.8060,3343.7420,4.2580,ThompsonSampling
838,3,4.1437,3347.8858,4.1142,ThompsonSampling
839,3,4.9720,3352.8578,3.1422,ThompsonSampling
840,3,3.9398,3356.7976,3.2024,ThompsonSampling
841,3,3.6810,3360.4786,3.5214,ThompsonSampling
842,3,6.3412,3366.8198,1.1802,ThompsonSampling
843,3,3.5406,3370.3604,1.6396,ThompsonSampling
844,3,4.9120,3375.2724,0.7276,ThompsonSampling
845,3,3.4962,3378.7686,1.2314,ThompsonSampling
846,3,2.6942,3381.4628,2.5372,ThompsonSampling
847,3,5.0637,3386.5265,1.4735,ThompsonSampling
848,3,4.9571,3391.4836,0.5164,ThompsonSampling
849,3,4.1612,3395.6448,0.3552,ThompsonSampling
850,3,5.2470,3400.8918,-0.8918,ThompsonSampling
851,3,3.7618,3404.6537,-0.6537,ThompsonSampling
852,3,3.9969,3408.6505,-0.6505,ThompsonSampling
853,3,4.3666,3413.0171,-1.0171,ThompsonSampling
854,3,3.2650,3416.2821,-0.2821,ThompsonSampling
855,3,4.1872,3420.4693,-0.4693,ThompsonSampling
856,3,4.7930,3425.2623,-1.2623,ThompsonSampling
857,3,5.2896,3430.5519,-2.5519,ThompsonSampling
858,3,3.4689,3434.0208,-2.0208,ThompsonSampling
859,3,4.3368,3438.3577,-2.3577,ThompsonSampling
860,3,3.9119,3442.2696,-2.2696,ThompsonSampling
861,3,5.0520,3447.3216,-3.3216,ThompsonSampling
862,3,5.1301,3452.4517,-4.4517,ThompsonSampling
863,3,2.9664,3455.4181,-3.4181,ThompsonSampling
864,3,3.0462,3458.4643,-2.4643,ThompsonSampling
865,3,4.6182,3463.0825,-3.0825,ThompsonSampling
866,3,4.2053,3467.2879,-3.2879,ThompsonSampling
867,3,4.5783,3471.8662,-3.8662,ThompsonSampling
868,3,4.4884,3476.3546,-4.3546,ThompsonSampling
869,3,1.9531,3478.3077,-2.3077,ThompsonSampling
870,3,4.8189,3483.1266,-3.1266,ThompsonSampling
871,3,4.6470,3487.7735,-3.7735,ThompsonSampling
872,3,3.5275,3491.3010,-3.3010,ThompsonSampling
873,3,4.8649,3496.1659,-4.1659,ThompsonSampling
874,3,2.4984,3498.6644,-2.6644,ThompsonSampling
875,3,4.8417,3503.5061,-3.5061,ThompsonSampling
876,3,3.4322,3506.9383,-2.9383,ThompsonSampling
877,3,3.3692,3510.3075,-2.3075,ThompsonSampling
878,3,4.5620,3514.8696,-2.8696,ThompsonSampling
879,3,4.2952,3519.1647,-3.1647,ThompsonSampling
880,3,2.6625,3521.8272,-1.8272,ThompsonSampling
881,3,4.8982,3526.7254,-2.7254,ThompsonSampling
882,3,5.5634,3532.2888,-4.2888,ThompsonSampling
883,3,3.2928,3535.5815,-3.5815,ThompsonSampling
884,3,3.4647,3539.0463,-3.0463,ThompsonSampling
885,3,5.3688,3544.4150,-4.4150,ThompsonSampling
886,3,3.7786,3548.1937,-4.1937,ThompsonSampling
887,3,4.0057,3552.1994,-4.1994,ThompsonSampling
888,3,3.5433,3555.7427,-3.7427,ThompsonSampling
889,3,5.6874,3561.4302,-5.4302,ThompsonSampling
890,3,4.6519,3566.0821,-6.0821,ThompsonSampling
891,3,2.8471,3568.9292,-4.9292,ThompsonSampling
892,3,4.0776,3573.0068,-5.0068,ThompsonSampling
893,3,5.2085,3578.2153,-6.2153,ThompsonSampling
894,3,4.9401,3583.1554,-7.1554,ThompsonSampling
895,3,5.8111,3588.9665,-8.9665,ThompsonSampling
896,3,2.2573,3591.2239,-7.2239,ThompsonSampling
897,3,2.9728,3594.1966,-6.1966,ThompsonSampling
898,3,4.2404,3598.4370,-6.4370,ThompsonSampling
899,3,3.8917,3602.3287,-6.3287,ThompsonSampling
900,3,3.2596,3605.5883,-5.5883,ThompsonSampling
901,3,5.4726,3611.0609,-7.0609,ThompsonSampling
902,3,4.4765,3615.5374,-7.5374,ThompsonSampling
903,3,4.0889,3619.6263,-7.6263,ThompsonSampling
904,3,3.6692,3623.2956,-7.2956,ThompsonSampling
905,3,1.9161,3625.2116,-5.2116,ThompsonSampling
906,3,3.3657,3628.5773,-4.5773,ThompsonSampling
907,3,5.4500,3634.0273,-6.0273,ThompsonSampling
908,3,5.0512,3639.0786,-7.0786,ThompsonSampling
909,3,3.3485,3642.4271,-6.4271,ThompsonSampling
910,3,4.0540,3646.4811,-6.4811,ThompsonSampling
911,3,4.7787,3651.2598,-7.2598,ThompsonSampling
912,3,2.9869,3654.2467,-6.2467,ThompsonSampling
913,3,5.0881,3659.3348,-7.3348,ThompsonSampling
914,3,3.7695,3663.1042,-7.1042,ThompsonSampling
915,3,4.4134,3667.5176,-7.5176,ThompsonSampling
916,3,3.5427,3671.0603,-7.0603,ThompsonSampling
917,3,3.8416,3674.9019,-6.9019,ThompsonSampling
918,3,4.8704,3679.7723,-7.7723,ThompsonSampling
919,3,5.1310,3684.9033,-8.9033,ThompsonSampling
920,3,3.9753,3688.8785,-8.8785,ThompsonSampling
921,3,5.0419,3693.9204,-9.9204,ThompsonSampling
922,3,3.4444,3697.3648,-9.3648,ThompsonSampling
923,3,3.2621,3700.6269,-8.6269,ThompsonSampling
924,3,2.3929,3703.0198,-7.0198,ThompsonSampling
925,3,4.9240,3707.9437,-7.9437,ThompsonSampling
926,3,4.1884,3712.1322,-8.1322,ThompsonSampling
927,3,3.1222,3715.2544,-7.2544,ThompsonSampling
928,3,2.1885,3717.4429,-5.4429,ThompsonSampling
